epoch,loss,mse,val_loss,val_mse
0,1.049587368965149,0.5279979705810547,1.102575659751892,0.5391097068786621
1,1.0151747465133667,0.5345258712768555,1.013492465019226,0.5398913025856018
2,1.0177886486053467,0.5223336219787598,1.0379672050476074,0.4166397750377655
3,0.9774736762046814,0.4858526587486267,0.9256199598312378,0.447899729013443
4,1.0017530918121338,0.48350608348846436,0.8932123780250549,0.4261530637741089
5,0.9812611937522888,0.47659605741500854,0.955111563205719,0.44092094898223877
6,1.0150120258331299,0.5556427240371704,0.9837256073951721,0.4912453591823578
7,0.9441516995429993,0.48713961243629456,0.8551648855209351,0.41103988885879517
8,0.9409829378128052,0.47003576159477234,0.8513767123222351,0.40997314453125
9,0.9592203497886658,0.49013662338256836,0.850334882736206,0.4104439616203308
10,0.9834266304969788,0.4891558587551117,0.9683273434638977,0.42324477434158325
11,1.0713391304016113,0.4898528456687927,0.8832123279571533,0.4212242066860199
12,0.9604347944259644,0.472228080034256,0.8389968872070312,0.3909388780593872
13,0.9339950680732727,0.4687664210796356,0.8488836884498596,0.39575251936912537
14,0.9178699254989624,0.4642947018146515,0.8615555763244629,0.40922972559928894
15,0.9280064702033997,0.4700043797492981,0.853606104850769,0.411344438791275
16,0.9502882361412048,0.4986168146133423,0.8180052042007446,0.38599586486816406
17,0.9345647692680359,0.4607553482055664,0.9553268551826477,0.4140644967556
18,0.9649976491928101,0.4865255355834961,0.8782063126564026,0.4355210065841675
19,0.995315670967102,0.5291339159011841,0.8699882626533508,0.43461930751800537
20,1.0265697240829468,0.539948582649231,0.8196842074394226,0.38404297828674316
21,0.8964400887489319,0.4508143365383148,0.841144859790802,0.40290942788124084
22,0.9099161028862,0.4694797098636627,0.8996573090553284,0.4630807936191559
23,0.9486469030380249,0.5022013783454895,0.8000509142875671,0.37718191742897034
24,0.9255456328392029,0.4744779169559479,0.8490837812423706,0.3927624523639679
25,0.9718639850616455,0.4739433228969574,0.8834449052810669,0.4403616189956665
26,0.9998200535774231,0.5210065841674805,0.8831439018249512,0.45577865839004517
27,0.8937732577323914,0.4470176100730896,0.9758325219154358,0.404803991317749
28,0.8903069496154785,0.4461125135421753,0.8475164175033569,0.4002406597137451
29,0.8887234330177307,0.4526997208595276,0.785271167755127,0.3732643127441406
30,0.8766179084777832,0.4281153380870819,0.7906550765037537,0.3780924081802368
31,0.9307456016540527,0.4927227199077606,0.8471376299858093,0.36542755365371704
32,0.8808284401893616,0.43248721957206726,0.8100210428237915,0.36858925223350525
33,0.8371868133544922,0.4207947552204132,0.7887445092201233,0.35605713725090027
34,0.8551827669143677,0.4339715540409088,0.8245953917503357,0.3721751868724823
35,0.8585871458053589,0.42959731817245483,0.7486444115638733,0.35096320509910583
36,0.8441569805145264,0.4296398162841797,0.8257657885551453,0.3948972225189209
37,0.855846107006073,0.40792199969291687,0.9259657859802246,0.516531765460968
38,0.9335484504699707,0.4706237018108368,0.8012465834617615,0.36462098360061646
39,0.9078620672225952,0.4460946321487427,0.9185088276863098,0.33844155073165894
40,1.0218372344970703,0.4299774169921875,0.8633736968040466,0.47172555327415466
41,0.9550871253013611,0.5082061886787415,0.7399183511734009,0.3465297818183899
42,0.8087753653526306,0.400318443775177,0.8681038618087769,0.3743762671947479
43,0.8496187925338745,0.43539419770240784,0.782030463218689,0.3948826491832733
44,0.8319241404533386,0.42328283190727234,0.7107205986976624,0.33936744928359985
45,0.7831729650497437,0.3906594514846802,0.7149111032485962,0.33858513832092285
46,0.7781066298484802,0.3888853192329407,0.7132280468940735,0.325283408164978
47,0.9542286396026611,0.44832858443260193,0.7242472171783447,0.34761276841163635
48,0.8227527737617493,0.4274027943611145,0.7066543698310852,0.3286765217781067
49,0.769991934299469,0.39061856269836426,0.936006486415863,0.3637334704399109
50,0.7885996699333191,0.3781316578388214,0.6757103204727173,0.3193623423576355
51,0.7331328392028809,0.36608994007110596,0.6590870022773743,0.30900320410728455
52,0.7239954471588135,0.3535926938056946,0.8534826040267944,0.3109305202960968
53,0.7696533203125,0.37664175033569336,0.633992075920105,0.2928479313850403
54,0.7169631123542786,0.34213191270828247,0.7661200165748596,0.3581646978855133
55,0.6965071558952332,0.346836119890213,0.7027145624160767,0.30785641074180603
56,0.6784936785697937,0.3403647243976593,0.6524943709373474,0.3336748778820038
57,0.7911717295646667,0.4076533615589142,0.6424465775489807,0.3308659791946411
58,0.6693816184997559,0.3283238708972931,1.1846498250961304,0.43222880363464355
59,0.7352553009986877,0.3643381893634796,0.5831778049468994,0.28044945001602173
60,0.7276510000228882,0.3600039482116699,0.5625031590461731,0.2648414671421051
61,0.6979008913040161,0.34197211265563965,0.5783963799476624,0.23480163514614105
62,0.6267197728157043,0.30142831802368164,0.5276885032653809,0.23746715486049652
63,0.6162996888160706,0.30628344416618347,0.49628016352653503,0.21556369960308075
64,0.5673822164535522,0.27534276247024536,0.5853226184844971,0.28036820888519287
65,0.5874438881874084,0.2697347104549408,0.5335456728935242,0.26554691791534424
66,0.6283724904060364,0.3014998435974121,0.9531770348548889,0.2689492106437683
67,0.6986198425292969,0.31448492407798767,0.6198968291282654,0.279141902923584
68,0.653283417224884,0.3166494071483612,0.46212318539619446,0.21108224987983704
69,0.5254365801811218,0.23966635763645172,0.8069735169410706,0.2458600550889969
70,0.690956175327301,0.33885666728019714,0.8551832437515259,0.48275065422058105
